,state,county,category,change,changecalc,dates,values,page
24,California,El Dorado County,Grocery & pharmacy,-27,-59.462255,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[-1.436, 1.653, 7.199, 9.221, 4.641, 6.567, -1.955, -13.322, -2.408, 1.747, 4.11, 2.424, 4.799, -0.529, -26.643, -23.468, -18.42, -18.863, -26.97, -27.683, -44.02, -60.288, -56.097, -47.373, -47.842, -48.835, -49.002, -50.699, -65.746, -60.819, -46.208, -42.362, -43.007, -43.344, -49.111, -65.997, -70.641, -50.654, -46.893, -47.236, -48.092, -50.292, -59.462]",5
25,California,El Dorado County,Parks,-45,-28.184889999999996,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[-10.804, -14.783, -9.278, 0.296, -4.426, -6.421, -14.199, -19.964, -19.027, -11.105, -6.797, -5.312, 6.324, -11.391, -9.582, -0.141, 2.069, -0.443, -0.571, -15.512, -29.124, -32.441, -25.022, -23.345, -24.345, -26.113, -28.279, -40.046, -38.464, -29.38, -22.754, -20.804, -21.975, -22.671, -37.697, -46.54, -32.473, -25.266, -24.788, -25.114, -28.876, -28.185]",5
26,California,El Dorado County,Workplace,-48,-47.32928000000001,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[0.845, -21.429, -7.149, 25.615, 23.329, 37.568, 10.375, -49.653, -2.679, 4.596, 29.03, 29.297, 40.984, 15.355, -62.754, -46.429, -36.765, -9.677, -17.904, 21.061, -10.79, -28.102, -1.786, -31.148, -35.861, -14.106, -9.107, -17.015, -67.613, -36.905, -28.595, -2.277, -9.223, 3.415, -12.865, -77.967, -86.31, -49.53, -11.954, -22.786, -27.892, -14.11, -47.329]",5
27,California,El Dorado County,Residential,14,-49.47916666666667,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[1.86, 1.278, 4.497, 3.53, 3.255, 2.717, 1.047, -0.93, -1.491, 2.126, 0.706, -0.388, -0.776, -2.578, -10.231, -18.959, -35.731, -32.238, -38.752, -40.052, -44.873, -40.737, -44.521, -50.366, -53.966, -54.563, -53.869, -54.379, -47.991, -50.273, -53.882, -56.084, -55.339, -55.421, -55.346, -51.153, -56.45, -57.398, -57.339, -56.114, -57.284, -57.844, -49.479]",5
28,California,Fresno County,Retail & recreation,-39,-41.021525000000004,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[13.481, 17.857, 15.502, 17.154, 13.664, 12.21, 8.085, 11.174, 12.799, 8.679, 6.426, 9.66, 7.683, 4.844, -2.108, -6.786, -9.881, -10.025, -10.083, -32.316, -35.233, -44.472, -42.53, -34.18, -35.59, -36.713, -35.037, -38.398, -42.185, -41.824, -33.74, -31.164, -28.712, -31.571, -32.923, -39.428, -46.933, -34.384, -34.64, -37.927, -36.777, -38.806, -41.022]",6
29,California,Fresno County,Grocery & pharmacy,-3,-3.5995416666666697,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[5.339, 6.106, 9.363, 16.943, 12.433, 11.682, 6.838, 7.079, 8.387, 10.343, 8.649, 11.885, 19.94, 32.695, 34.356, 20.62, 19.183, 23.486, 34.168, 3.62, -1.36, -10.459, -13.754, -11.627, -10.667, -17.467, -10.404, -15.134, -14.778, -14.341, -13.391, -7.718, -3.612, -3.208, -1.768, -5.319, -16.383, -7.011, -6.875, -12.542, -7.478, -7.829, -3.6]",6
30,California,Fresno County,Parks,-46,-48.386065,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[30.703, 23.606, 23.754, 36.306, 24.81, 22.444, 25.954, 19.129, 34.285, 22.78, 1.331, 16.783, 10.965, 10.347, -17.843, -24.168, -43.224, -11.025, -11.128, -40.433, -19.465, -48.386, -9.555, -30.763, -32.695, -46.519, -35.293, -30.689, -36.973, -28.477, -27.064, -27.943, -32.837, -37.863, -30.864, -38.58, -69.132, -52.96, -39.348, -53.087, -53.625, -42.263, -48.386]",6
31,California,Fresno County,Transit stations,-39,-40.77326500000001,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[9.694, 6.147, 4.903, 4.718, 3.301, 5.112, 4.26, 0.57, 0.439, 1.018, -5.378, -3.009, 2.122, -4.928, -8.079, -18.331, -27.106, -19.814, -17.571, -33.468, -33.581, -39.158, -41.052, -40.149, -39.723, -40.676, -36.265, -40.263, -41.629, -44.564, -37.559, -34.722, -31.066, -34.336, -38.843, -40.963, -54.773, -44.497, -40.667, -43.006, -40.123, -43.521, -40.773]",6
32,California,Fresno County,Workplace,-31,-32.72027333333334,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[1.641, -0.284, -3.391, 1.847, 1.436, 1.393, 2.144, 2.461, 0.487, 1.702, 0.633, 0.065, 0.145, -0.055, -0.952, -4.746, -21.432, -24.597, -27.279, -35.708, -36.83, -25.828, -28.638, -40.777, -42.86, -43.537, -43.501, -42.115, -28.355, -32.37, -42.479, -46.29, -44.385, -44.382, -43.498, -29.471, -36.75, -46.983, -47.372, -48.251, -48.877, -49.323, -32.72]",6
33,California,Fresno County,Residential,13,13.44891833333333,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[-2.252, -1.977, -0.327, -1.857, -1.192, -1.264, -1.63, -1.258, -1.302, -0.571, 0.402, 0.168, -0.255, -0.702, 1.939, 3.126, 9.715, 9.752, 9.02, 15.115, 15.328, 13.239, 10.256, 16.758, 17.11, 17.948, 17.285, 17.596, 13.023, 11.364, 15.257, 16.56, 15.84, 16.381, 16.897, 12.442, 13.027, 18.595, 17.544, 18.307, 19.974, 19.467, 13.449]",6
