,state,county,category,change,changecalc,dates,values,page
98,Florida,Hendry County,Grocery & pharmacy,-16,-16.709328333333332,"['2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[14.221, 0.716, -0.371, -3.233, 2.55, 2.841, 1.603, 6.755, 5.011, 7.414, -0.718, 4.006, 4.735, 2.244, 2.844, 3.222, 3.707, 1.796, 9.105, 19.886, 15.385, 14.576, 15.034, 13.716, 11.494, 17.847, 14.52, 9.936, 5.688, 2.506, 0.741, -7.184, -3.642, -5.051, -8.013, -9.954, -13.603, -3.707, 2.514, 2.185, -8.207, -8.974, -16.709]",14
99,Florida,Hendry County,Parks,-64,-30.01412666666667,"['2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[-1.766, 1.79, 0.352, 3.135, 1.754, 2.497, -3.019, -4.414, 0.358, 1.056, -1.403, -3.211, 2.264, -2.648, -0.358, 1.408, 0.697, 2.104, -1.427, 3.019, -9.71, -19.33, -18.3, -21.251, -21.394, -23.545, -14.342, -24.718, -21.836, -22.523, -25.78, -25.954, -27.469, -19.626, -29.131, -27.205, -28.505, -29.613, -30.513, -33.89, -21.89, -30.014]",14
100,Florida,Hendry County,Workplace,-29,-49.46261166666666,"['2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[6.317, 2.636, 0.731, 2.473, 10.179, 7.576, 6.624, 11.448, 7.964, 9.669, 7.254, 4.803, 4.564, 2.185, 5.931, 4.784, 3.457, 5.138, 7.723, 4.773, -0.524, -2.041, 0.401, -4.694, -13.986, -16.592, -23.122, -31.459, -32.414, -31.084, -32.436, -33.632, -34.222, -35.17, -39.313, -37.849, -36.155, -34.685, -26.79, -27.727, -41.634, -45.345, -49.463]",14
101,Florida,Hernando County,Retail & recreation,-47,-31.492246666666666,"['2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[8.426, 6.378, 5.541, 0.639, 9.445, 5.424, 8.326, 17.589, 8.596, 16.438, 11.503, 8.991, 5.822, 7.199, 11.164, 7.764, 8.681, 12.051, 17.255, 19.461, 20.816, 21.486, 15.62, 10.62, 5.934, 2.089, 0.718, 3.383, -4.95, -10.722, -12.836, -13.512, -16.892, -18.744, -17.433, -16.641, -19.965, -18.562, -5.843, -8.446, -21.376, -20.643, -31.492]",14
102,Florida,Hernando County,Grocery & pharmacy,-30,-67.15313,"['2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[19.036, 30.887, -9.422, -18.939, 3.489, 3.608, 10.047, 27.253, 17.797, 28.966, 20.941, 20.933, 46.447, 22.208, 29.675, 16.75, 34.537, 21.478, 21.93, 37.428, 51.29, 14.535, -15.704, -11.141, -11.813, -16.447, -22.096, -5.288, -15.141, -30.884, -28.966, -20.941, -22.428, -27.958, -10.575, -22.408, -38.212, -31.194, -44.029, -48.844, -47.348, -67.153]",14
103,Florida,Hernando County,Parks,-64,-44.598770000000016,"['2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[0.617, 2.606, 1.491, -0.229, 1.665, 0.176, 2.118, 1.235, 0.829, 1.835, 2.686, 2.067, 0.059, -0.662, -3.704, 0.059, -0.688, 1.2, -0.689, -11.646, -8.488, -20.549, -23.448, -25.942, -28.712, -30.468, -20.516, -31.019, -32.274, -35.716, -35.713, -36.234, -37.702, -29.648, -37.346, -39.025, -41.506, -41.37, -41.977, -44.996, -36.134, -44.599]",14
104,Florida,Hernando County,Workplace,-43,12.66872333333333,"['2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[0.038, -0.743, 0.633, 2.167, -0.79, 0.197, -1.241, -0.745, -1.013, -0.825, -0.584, -0.257, 0.287, -0.757, 0.165, -0.34, 0.74, -0.037, -0.494, 3.186, 1.152, 1.696, 4.026, 6.289, 7.743, 8.681, 11.994, 8.661, 8.004, 10.281, 12.388, 12.825, 13.006, 15.604, 11.562, 9.903, 12.344, 14.288, 13.673, 13.911, 18.632, 13.49, 12.669]",14
105,Florida,Highlands County,Retail & recreation,-55,-57.254728333333325,"['2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[4.433, 4.771, 4.73, 8.053, 12.445, 10.74, 6.612, 10.651, 9.787, 13.196, 6.212, 8.695, 5.395, 4.374, 3.879, 8.319, 4.496, 2.416, 4.774, 3.286, -3.459, -6.526, -4.22, -10.685, -16.45, -20.572, -26.483, -35.655, -40.632, -34.681, -37.194, -39.113, -37.791, -41.343, -44.149, -45.927, -39.269, -40.405, -32.671, -36.086, -48.307, -53.304, -57.255]",15
106,Florida,Highlands County,Grocery & pharmacy,-31,-32.296995,"['2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[-0.887, -3.703, 0.164, 1.141, 5.609, 4.201, -0.455, 5.679, 8.211, 12.448, 6.521, 5.769, 0.724, -2.123, -1.242, 2.898, 2.457, 4.727, 14.904, 20.283, 14.101, 11.18, 15.134, 16.542, 13.204, 8.013, 9.707, 4.549, -4.791, -8.211, -6.879, -7.662, -11.058, -11.88, -16.224, -21.65, -18.998, -12.284, 2.445, -3.365, -16.226, -24.563, -32.297]",15
107,Florida,Highlands County,Parks,-66,-69.12878666666667,"['2020-02-23', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[-5.682, -9.665, -20.404, -11.813, -3.858, -14.281, -3.788, -6.579, -9.665, -10.739, -7.517, -3.858, 1.68, -13.258, -15.351, -12.887, -5.369, -9.665, -5.787, -1.68, -9.47, -16.447, -23.625, -23.625, -26.847, -29.9, -32.762, -24.621, -37.281, -38.66, -45.103, -42.955, -50.154, -52.083, -51.136, -52.632, -57.99, -55.842, -51.546, -59.799, -62.164, -69.129]",15
