,state,county,category,change,changecalc,dates,values,page
51,Washington,King County,Grocery & pharmacy,-19,-19.896246666666666,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[6.035, 6.672, 9.366, 9.986, 6.46, 5.17, -0.567, -5.248, -6.259, -0.892, 0.868, 5.921, 10.723, 6.935, 0.84, -3.757, 12.43, 2.561, -0.76, -3.368, -2.624, -15.863, -22.048, -12.906, -17.863, -20.918, -27.417, -25.998, -31.861, -31.335, -29.491, -23.702, -20.37, -22.63, -22.287, -25.444, -30.08, -22.099, -20.973, -20.317, -18.809, -18.11, -19.896]",9
52,Washington,King County,Parks,-5,-5.096276666666668,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[34.876, 36.645, -12.122, 16.117, 53.741, 14.949, -5.071, 13.815, 34.256, 48.603, 25.523, 34.155, 31.002, -31.517, 12.096, 44.014, 44.576, 56.3, 92.825, 84.564, 78.247, 58.484, 21.09, -9.854, -8.566, 4.886, -24.178, -26.295, -30.854, 0.32, -34.136, -5.829, 22.072, -5.088, -19.271, 6.908, -9.933, 26.941, 36.739, 50.557, 44.806, 30.164, -5.096]",9
53,Washington,King County,Transit stations,-63,-65.56809666666666,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[3.14, 7.141, -6.678, -7.948, -9.312, -16.798, -22.313, -12.276, -14.971, -26.365, -27.699, -28.992, -34.693, -41.414, -29.063, -32.692, -46.04, -49.218, -52.494, -57.926, -58.29, -52.359, -58.891, -65.304, -66.395, -68.992, -73.24, -74.215, -68.48, -68.682, -74.584, -72.428, -71.275, -74.512, -74.79, -66.425, -70.827, -73.059, -72.441, -72.383, -73.352, -72.84, -65.568]",9
54,Washington,King County,Workplace,-48,-50.241736666666675,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[1.052, 1.519, -0.311, -5.129, -8.504, -16.707, -22.404, -4.781, -6.403, -26.048, -27.996, -28.54, -33.314, -38.327, -13.275, -15.628, -46.482, -53.094, -55.371, -56.851, -57.666, -37.298, -39.901, -60.903, -65.032, -67.358, -70.939, -70.795, -49.776, -48.873, -71.854, -72.619, -72.469, -72.616, -71.865, -50.497, -50.211, -71.944, -72.999, -72.769, -72.689, -72.422, -50.242]",9
55,Washington,King County,Residential,17,17.497838333333334,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[-0.586, -0.186, 1.562, 2.994, 3.383, 7.128, 9.433, 3.703, 3.102, 9.035, 10.851, 10.668, 12.849, 15.918, 7.427, 6.468, 16.976, 21.348, 21.637, 23.053, 23.696, 13.088, 12.301, 24.273, 27.928, 28.469, 31.641, 32.726, 19.083, 15.855, 29.409, 30.918, 29.984, 31.556, 32.334, 17.729, 15.587, 28.273, 30.488, 29.506, 30.13, 30.979, 17.498]",9
56,Washington,Kitsap County,Retail & recreation,-43,-44.48625,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[8.682, 18.615, 12.782, 9.67, 8.563, 4.654, 3.748, 1.337, 9.903, 9.29, 2.975, 3.561, 3.761, -2.225, -12.081, -4.472, -5.981, -24.375, -23.88, -26.272, -28.203, -41.461, -36.823, -28.174, -37.764, -43.04, -47.538, -49.472, -56.501, -46.493, -39.803, -37.164, -38.066, -40.476, -40.992, -49.902, -44.112, -33.184, -37.879, -35.834, -36.824, -38.439, -44.486]",9
57,Washington,Kitsap County,Grocery & pharmacy,-8,-8.733813333333334,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[7.03, 12.548, 13.132, 14.752, 7.919, 8.156, 3.974, 1.42, 5.711, 7.296, 6.475, 9.143, 14.373, 20.294, 11.929, 5.952, 18.482, 6.311, 5.143, 3.957, 4.612, -11.432, -15.203, -6.728, -12.621, -19.021, -23.417, -26.042, -30.462, -28.153, -22.617, -18.112, -12.409, -15.746, -13.979, -19.882, -20.029, -15.645, -12.539, -10.776, -8.559, -13.553, -8.734]",9
58,Washington,Kitsap County,Parks,-10,-9.901771666666667,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[11.882, 46.779, 1.19, 28.349, 55.556, 28.3, 27.174, 7.525, 52.566, 58.333, 32.964, 40.404, 37.331, -1.132, 3.961, 71.373, 59.524, 71.862, 105.429, 92.124, 104.167, 54.262, 47.261, 35.119, 9.23, 3.157, -10.236, -16.418, -43.568, 12.056, -14.286, 0.659, 22.096, -4.215, -3.963, -13.466, 2.411, 20.833, 29.008, 32.197, 37.934, 31.703, -9.902]",9
59,Washington,Kitsap County,Transit stations,-60,-62.81634,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[15.365, 37.309, 1.181, 0.196, 3.04, -4.708, -6.781, -7.683, 8.954, -10.436, -17.655, -13.983, -17.852, -26.748, -33.216, -18.207, -30.915, -38.253, -36.276, -42.961, -41.817, -52.648, -47.159, -51.0, -57.87, -58.163, -63.952, -67.058, -72.307, -65.067, -68.722, -66.502, -62.014, -65.129, -67.435, -65.98, -62.978, -63.209, -60.224, -57.96, -59.244, -59.712, -62.816]",9
60,Washington,Kitsap County,Workplace,-39,-40.87552333333333,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[1.099, 2.142, 4.05, 2.15, 1.73, 0.303, 0.418, 1.209, -3.213, -0.63, -2.021, -1.99, -4.884, -5.617, -7.362, -9.105, -22.048, -28.89, -32.011, -36.739, -37.786, -33.514, -36.284, -42.207, -47.72, -50.569, -55.368, -53.894, -43.952, -44.318, -54.716, -55.329, -54.116, -55.411, -52.548, -40.876, -41.372, -53.321, -54.426, -53.727, -54.806, -53.987, -40.876]",9
61,Washington,Kitsap County,Residential,13,13.995711666666669,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[-1.472, -1.657, -0.361, -0.14, -0.077, 0.644, 1.025, 0.561, 0.293, 1.121, 1.495, 1.778, 2.485, 4.358, 4.945, 3.764, 7.628, 11.394, 12.284, 13.997, 14.872, 10.736, 8.866, 15.889, 19.076, 20.205, 22.623, 23.491, 16.605, 12.506, 20.629, 21.233, 20.489, 22.041, 22.905, 14.772, 11.919, 19.693, 21.187, 20.2, 20.912, 21.935, 13.996]",9
62,Washington,Kittitas County,Retail & recreation,-48,-50.06459500000001,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[8.559, 35.007, 8.193, 8.903, 8.961, 11.597, 8.855, 9.205, 23.053, 6.086, 4.006, 5.152, 4.272, -13.202, -13.727, -0.427, -10.066, -25.151, -30.914, -35.4, -39.445, -40.859, -36.501, -39.326, -53.641, -55.78, -61.239, -61.502, -61.047, -58.274, -52.903, -51.193, -49.507, -53.304, -56.511, -55.879, -57.42, -44.71, -45.406, -40.323, -42.318, -49.749, -50.065]",10
63,Washington,Kittitas County,Grocery & pharmacy,-7,-7.571009999999999,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[9.137, 14.335, 10.665, 10.901, 14.291, 16.791, 6.328, 7.571, 6.417, 4.529, 6.662, 11.433, 21.144, 9.979, 6.788, 5.597, 19.431, 9.387, 9.527, 7.152, 0.974, -4.438, -15.154, -3.652, -19.077, -15.879, -16.169, -28.475, -28.457, -32.902, -24.106, -19.38, -13.021, -11.194, -23.364, -23.235, -26.895, -19.431, -18.169, -8.257, -3.42, -15.333, -7.571]",10
64,Washington,Kittitas County,Parks,-26,-26.72697666666667,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[0.685, 7.161, -18.116, 18.808, 5.661, 29.008, 9.301, 11.65, 10.417, 9.058, 34.722, -5.661, 32.964, -19.531, -28.098, -5.208, 11.322, 43.403, 31.703, 56.698, 17.671, 39.062, 0.651, -11.322, 4.34, -12.455, -7.911, -23.251, -36.321, -44.922, -7.926, 4.34, -9.058, -1.319, -23.251, -29.468, -42.969, -11.322, 14.468, 6.793, 42.194, -7.44, -26.727]",10
65,Washington,Kittitas County,Transit stations,-13,-13.297869999999996,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[8.126, 28.345, -2.894, 11.068, 16.91, 18.995, 13.408, 28.812, 41.808, 10.417, 18.229, 14.205, 17.77, -2.063, 14.775, 24.093, 9.259, 14.974, 20.969, 6.74, 19.947, 2.126, -2.894, -8.464, -2.706, -11.029, -32.488, -15.514, -23.384, -21.991, -18.88, -7.44, -10.417, -24.237, -16.253, -24.093, -14.468, -12.37, -1.353, -11.029, -19.08, -13.298]",10
66,Washington,Kittitas County,Workplace,-47,-48.48008499999999,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[0.655, 11.748, 10.302, -10.677, -10.598, -9.259, -10.756, -10.482, -3.916, -6.582, -13.021, -12.148, -13.889, -14.153, -15.723, -15.664, -29.762, -40.625, -43.683, -48.611, -47.271, -36.688, -43.86, -51.511, -58.594, -61.001, -61.728, -60.858, -44.549, -46.992, -58.951, -61.719, -60.742, -60.7, -57.745, -46.515, -43.86, -57.234, -59.375, -60.484, -60.957, -56.612, -48.48]",10
67,Washington,Klickitat County,Workplace,-34,-52.083333333333336,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05']","[11.574, 34.265, 6.01, -2.79, 8.903, 2.671, 24.167, 9.094, 20.559, 3.005, -2.79, 6.232, 1.667, -22.321, -26.042, -34.054, -48.363, -46.296, -46.296, -38.333, -43.816, -37.007, -49.079, -50.223, -55.199, -57.87, -60.833, -66.964, -58.251, -62.099, -59.524, -56.98, -60.541, -54.167, -63.657, -52.083]",10
68,Washington,Lewis County,Retail & recreation,-42,-43.31036833333334,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[13.958, 28.058, 11.241, 10.866, 13.877, 12.682, 3.441, 5.74, 14.818, 7.213, 9.788, 8.02, 9.621, -4.992, -13.828, -3.683, -7.681, -24.066, -26.763, -26.676, -31.506, -41.549, -37.879, -30.725, -40.32, -39.828, -47.317, -52.556, -56.03, -51.557, -41.592, -41.128, -32.53, -37.346, -42.368, -48.985, -43.403, -31.85, -34.752, -31.628, -32.273, -37.983, -43.31]",11
69,Washington,Lewis County,Grocery & pharmacy,0,-0.1696516666666644,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[3.393, 12.17, 9.237, 11.574, 11.203, 10.319, 6.25, 4.75, 10.726, 7.075, 10.802, 12.972, 14.408, 20.994, 20.358, 21.865, 32.429, 15.239, 13.365, 11.877, 7.692, -2.884, -5.363, -1.179, -11.188, -11.792, -18.107, -21.635, -24.26, -22.277, -15.527, -13.31, 0.983, -8.956, -7.532, -11.536, -8.663, -5.11, -3.472, -2.752, 2.726, -2.564, -0.17]",11
70,Washington,Lewis County,Parks,-11,-11.160716666666666,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[11.161, 31.658, 14.881, 17.102, 59.295, 45.29, 24.671, -4.65, 32.68, 59.524, 51.306, 57.692, 49.819, -20.559, -33.482, 1.021, 44.643, 41.978, 46.474, 66.425, 74.013, 37.202, 21.446, -6.614, -29.54, -11.218, -28.684, -24.671, -49.293, -38.807, -21.495, -26.43, 14.423, -7.548, -15.077, -25.112, -10.212, 23.148, 21.766, 48.077, 51.329, 27.412, -11.161]",11
71,Washington,Lewis County,Transit stations,-22,-23.37072999999999,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[3.339, 15.297, 6.443, 5.288, 4.641, 13.219, 5.379, 2.003, 10.198, 6.443, 1.058, 7.219, 8.46, -4.89, -9.348, -8.013, -0.537, 7.931, -5.672, 4.23, -8.803, -11.351, -13.84, -8.591, -8.46, -11.345, -16.392, -27.876, -34.054, -33.508, -16.108, -17.449, -11.861, -13.748, -23.474, -30.716, -29.866, -12.35, -14.805, -14.955, -14.805, -22.007, -23.371]",11
72,Washington,Lewis County,Workplace,-30,-31.60474166666667,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[-2.58, 0.726, 5.299, 1.557, 0.129, -2.738, -8.773, -0.645, 0.726, 4.881, -0.13, 0.387, 0.13, -3.482, -4.515, -9.8, -11.435, -22.442, -26.686, -28.551, -28.827, -24.51, -29.036, -29.842, -36.322, -37.902, -42.24, -42.753, -34.83, -35.569, -40.44, -44.624, -44.219, -44.066, -45.538, -32.895, -36.295, -41.276, -44.754, -46.153, -45.5, -45.677, -31.605]",11
73,Washington,Lewis County,Residential,11,11.186568333333339,"['2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29', '2020-03-30', '2020-03-31', '2020-04-01', '2020-04-02', '2020-04-03', '2020-04-04', '2020-04-05', '2020-04-06', '2020-04-07', '2020-04-08', '2020-04-09', '2020-04-10', '2020-04-11']","[-1.14, -1.736, -1.476, -0.845, -1.713, 0.187, 1.66, 0.652, -0.71, -1.434, -0.413, -0.873, 0.097, 2.875, 5.533, 3.176, 3.579, 7.825, 8.868, 10.41, 10.233, 8.339, 7.36, 10.736, 14.083, 14.649, 17.709, 18.471, 14.608, 11.089, 14.427, 16.494, 15.113, 16.712, 17.097, 12.621, 9.619, 13.078, 14.713, 14.313, 15.096, 15.922, 11.187]",11
