,state,county,category,change,changecalc,dates,values,page
158,Texas,El Paso County,Workplace,-37,-38.28807833333334,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[-1.886, -16.8, 2.977, 3.404, 1.215, 2.549, 2.524, -1.963, 7.188, 3.134, 3.649, 1.999, 4.387, 2.382, -0.539, 6.963, 1.74, 3.415, 2.132, 3.631, 1.928, -3.579, 1.076, -2.041, -0.87, -3.777, -4.702, -2.666, -4.271, -25.785, -28.526, -29.719, -32.848, -33.411, -22.433, -27.937, -33.079, -36.967, -47.285, -48.079, -47.12, -35.62, -38.288]",31
159,Texas,El Paso County,Residential,15,15.384266666666662,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[-1.187, 3.384, -1.239, -0.426, -0.315, 0.096, -1.137, 0.408, -1.406, -0.837, -1.702, -2.09, -2.509, -2.443, -1.065, -2.226, 0.151, -1.059, -1.881, -1.746, -2.941, 0.217, -1.066, -0.484, -0.458, -0.223, 0.651, 0.775, 1.568, 6.298, 9.044, 12.445, 12.86, 15.213, 11.628, 10.482, 14.312, 13.95, 23.119, 22.73, 26.309, 18.421, 15.384]",31
160,Texas,Ellis County,Retail & recreation,-35,-36.39513666666666,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[7.547, 7.652, -2.924, -3.767, 4.28, 6.285, 6.28, 4.796, 3.747, 6.393, 13.402, 12.132, 11.716, 11.247, 18.365, 7.967, 13.995, 3.212, 17.008, 13.364, 9.106, 12.156, 5.206, 11.033, 18.161, 16.635, 7.384, -4.967, -3.011, 2.564, -8.148, -10.429, -17.715, -23.25, -32.115, -33.458, -28.872, -27.133, -22.285, -36.657, -37.011, -39.965, -36.395]",32
161,Texas,Ellis County,Grocery & pharmacy,-18,-19.153556666666667,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[1.127, 0.541, -2.551, -4.867, -1.898, 0.607, 1.134, -4.609, -1.839, -0.887, 0.811, -3.126, -2.227, -2.93, -4.404, -2.272, 5.103, -0.579, 4.466, 5.365, 4.443, -2.458, -0.541, 1.997, 8.574, 24.786, 43.226, 20.606, 12.393, 28.881, 26.735, 25.26, 20.655, 27.13, 12.005, 0.615, 0.974, -2.219, 6.025, -12.504, -6.681, -12.099, -19.154]",32
162,Texas,Ellis County,Parks,4,4.0849683333333315,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[61.275, 49.661, 5.708, -27.006, -1.353, 10.965, 41.667, -23.489, 36.337, 54.224, 9.002, 58.171, 36.184, 62.5, 26.552, 38.76, 79.909, -24.434, 40.584, 55.921, 61.553, 33.701, 15.746, 129.852, 93.879, 97.403, -4.386, -4.735, -9.191, -4.845, 22.831, 9.002, -37.281, -18.939, -32.68, -13.324, 48.516, 29.578, 1.353, -9.868, -4.735, 4.085]",32
163,Texas,Ellis County,Transit stations,-33,-34.02217833333334,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[4.2, 5.569, -0.62, -0.959, -3.948, 5.178, -9.137, -4.2, -2.293, -4.03, 1.598, 5.163, 4.569, 4.02, 5.46, -3.603, -0.62, 0.32, 3.644, 4.264, 16.082, 16.801, 6.879, 5.89, 6.71, 2.733, -1.827, -7.675, 0.84, -4.258, -6.51, -0.32, -7.289, -11.879, -19.371, -21.001, -12.12, -10.231, -8.627, -15.792, -20.102, -32.529, -34.022]",32
164,Texas,Ellis County,Workplace,-34,-35.050405,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[-2.363, -23.577, 1.299, 2.081, 0.056, 0.655, 1.941, -2.363, 1.038, 2.315, 2.587, 1.571, 1.071, 0.809, -0.985, 1.96, 2.202, 0.225, 1.963, -5.357, -0.323, -4.332, -17.928, -17.333, -17.717, -20.587, -21.667, -5.985, -10.436, -20.868, -24.164, -26.885, -29.674, -31.607, -16.498, -28.749, -34.069, -39.295, -40.778, -44.539, -43.81, -30.409, -35.05]",32
165,Texas,Ellis County,Residential,13,13.265589999999996,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[-1.493, 4.966, 0.019, 0.954, 0.086, -1.726, -0.705, 0.734, -0.654, -1.61, -1.357, -2.363, -3.639, -2.857, -1.471, -1.304, -2.351, 1.821, -3.162, -1.883, -1.815, -1.651, 3.189, 0.815, 0.713, 1.066, 4.475, 4.182, 3.849, 8.335, 10.607, 12.944, 14.363, 16.583, 13.161, 11.703, 16.101, 17.49, 17.838, 20.322, 21.384, 16.09, 13.266]",32
166,Texas,Erath County,Retail & recreation,-47,-49.369569999999996,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[8.141, 4.493, -2.404, -0.201, 0.744, 10.814, 9.545, 8.559, 7.149, 14.022, 17.261, 7.812, 11.45, 10.861, 13.986, 6.944, 14.623, 3.412, 13.021, 8.906, -1.316, -0.418, -1.225, 4.607, 3.813, 2.604, -3.499, -7.405, -10.855, -7.353, -11.418, -11.842, -25.484, -30.216, -39.824, -42.794, -37.071, -32.853, -29.905, -48.363, -45.642, -46.077, -49.37]",32
167,Texas,Erath County,Grocery & pharmacy,-32,-33.76831000000001,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[5.723, -3.324, -9.107, -2.354, -2.302, -1.532, -7.184, -12.019, -1.138, 5.297, 5.18, 5.106, 5.131, -7.44, 2.77, 5.692, -5.297, 1.727, 5.106, -3.592, -17.743, -4.987, 6.474, 12.661, 17.361, 11.289, -2.289, 7.757, 9.107, 7.062, 10.935, 6.638, -8.723, -13.164, -10.527, -10.246, 3.531, -17.265, -19.914, -31.814, -33.768]",32
168,Texas,Erath County,Workplace,-25,-26.294491666666673,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[-5.057, -15.253, -7.284, 0.734, -2.532, 4.753, 3.388, 3.034, -1.488, 2.914, 1.834, -0.723, 3.961, 1.694, 1.011, -1.488, 1.457, -0.367, 1.085, 3.169, -4.234, -8.091, -23.065, -20.76, -19.44, -25.68, -22.576, -0.847, -5.057, -20.089, -20.396, -22.374, -24.233, -21.784, -10.163, -21.238, -27.902, -29.502, -28.242, -36.892, -34.062, -22.019, -26.294]",32
169,Texas,Falls County,Retail & recreation,-19,-19.991581666666665,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[9.47, 2.921, -3.754, -8.446, 0.922, -4.845, -2.104, 4.868, 19.707, 19.707, 30.42, 17.837, 27.455, 15.783, 22.391, 15.953, 3.754, 13.827, 13.556, 21.802, 24.2, 11.682, 21.584, 27.215, 35.029, 16.41, 16.957, 28.409, 14.603, 15.015, 5.631, 3.687, -17.123, -13.727, -23.148, -12.656, -15.953, -3.754, 0.922, -13.556, -12.112, -19.992]",33
170,Texas,Falls County,Grocery & pharmacy,-13,-13.950895,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[3.72, 0.956, -3.858, -5.106, -4.914, 7.748, -1.694, 1.86, 12.424, 8.681, 12.255, 12.775, 18.939, 16.091, 17.671, 13.379, 12.539, 2.042, 7.862, 16.357, 17.785, 15.811, 11.468, 11.574, 27.574, 36.36, 37.879, 28.794, 26.042, 23.891, 19.29, 27.574, 21.619, 2.583, 3.388, 7.645, 7.716, 1.021, -0.983, -1.722, -5.081, -13.951]",33
171,Texas,Fannin County,Retail & recreation,-11,-11.739711666666668,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[6.895, -5.182, -0.685, 9.787, 9.318, 3.165, 9.033, 7.267, 6.611, 6.51, 22.721, 22.63, 12.395, 21.454, 22.175, 24.836, 20.217, 15.031, 25.958, 16.086, 25.971, 25.157, 10.184, 8.566, 19.924, 13.645, -9.23, -2.258, -2.795, 1.965, -3.427, -7.341, -6.656, -19.251, -28.512, -21.802, -23.049, -18.846, -17.827, -19.968, -26.371, -23.43, -11.74]",33
172,Texas,Fannin County,Grocery & pharmacy,-2,-2.3854950000000015,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[3.976, 4.63, 0.777, 5.741, 6.313, 2.14, 2.894, 4.771, -0.772, 1.555, 14.764, 9.47, 12.842, 11.574, 11.132, 4.63, 8.551, 3.281, 1.578, 0.713, 13.021, 3.181, -7.716, 2.332, 4.921, 18.15, 17.837, 17.361, 15.108, 25.463, 25.653, 30.348, 21.307, 24.258, 21.701, -3.181, 4.63, -2.332, 10.663, 7.891, -3.567, 2.894, -2.385]",33
173,Texas,Fannin County,Workplace,-25,-26.327833333333338,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[-3.434, -16.984, 3.255, 5.117, 1.462, 5.11, 5.841, 4.579, 4.529, 7.234, 4.386, 2.193, 4.717, 6.815, 5.723, 3.774, 2.532, 2.924, 3.289, 7.075, 7.788, 1.145, -15.097, -13.021, -12.061, -16.813, -17.689, -4.868, -6.868, -13.587, -16.638, -18.275, -21.199, -19.654, -4.868, -18.315, -22.268, -25.68, -25.219, -28.874, -25.157, -10.709, -26.328]",33
174,Texas,Fayette County,Retail & recreation,-35,-36.49635333333334,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[18.248, 10.924, 0.795, -4.357, -10.24, 4.493, 3.72, 10.645, -0.39, 15.903, 11.882, 19.421, 21.378, 18.867, 26.992, 1.951, 20.674, 5.545, 16.949, 17.565, 21.258, 29.273, 23.408, 27.433, 35.25, 39.195, 31.454, 13.818, 16.727, 2.731, 1.59, 1.188, -10.946, -32.816, -47.3, -35.736, -28.87, -23.06, -23.764, -31.78, -39.352, -47.566, -36.496]",34
175,Texas,Fayette County,Grocery & pharmacy,-25,-26.041666666666668,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[4.63, 8.311, 1.177, -1.746, -2.727, -1.929, -1.006, 6.649, 7.062, 12.803, 2.181, 10.127, 1.51, 9.259, 3.879, 14.124, -2.328, 7.09, 5.305, 13.587, 19.676, 4.987, 11.182, 19.786, 23.451, 33.758, 18.116, 19.676, 13.852, 15.89, 15.13, 11.453, -9.163, -8.052, -15.046, -5.541, 0.589, -5.819, -10.362, -15.432, -25.161, -26.042]",34
176,Texas,Fayette County,Transit stations,-33,-34.123560000000005,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[16.164, 16.276, 1.603, 1.532, 5.708, 14.077, 3.472, 16.164, 4.883, 9.615, 7.659, 4.281, 8.446, 15.625, 32.328, 3.255, 9.615, 1.532, 14.269, 19.707, 26.042, 34.124, 19.531, 24.038, 24.51, 11.416, 29.561, 24.306, 34.124, 16.276, 6.41, -1.532, 2.854, -1.408, -5.208, -14.368, -4.883, -12.821, -7.659, -15.696, -15.484, -29.514, -34.124]",34
177,Texas,Fayette County,Workplace,-17,-17.688681666666664,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[-3.931, -16.556, -1.335, -1.978, 0.672, -3.472, 3.157, 0.668, -0.659, -1.344, 2.083, 1.578, 7.862, -0.69, 0.668, -1.978, -1.344, -6.944, -3.157, -11.792, -14.487, -15.358, -16.482, -16.801, -17.361, -6.313, -13.758, -17.246, -18.029, -22.416, -21.505, -24.306, -17.361, -25.55, -23.455, -24.706, -27.69, -27.554, -29.167, -15.783, -17.689]",34
178,Texas,Freestone County,Retail & recreation,-52,-53.87930500000001,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[13.47, 19.022, 3.501, 0.89, 2.422, 5.58, -0.639, 17.96, 2.717, 13.13, 8.013, 29.07, 21.081, 9.586, 29.634, 24.457, 28.011, 16.026, 22.61, 24.802, 23.645, 40.409, 25.362, 25.385, 32.942, 26.647, 9.301, 1.917, 36.818, 8.152, -5.342, -15.342, -33.482, -49.208, -55.675, -34.42, -38.515, -29.38, -33.915, -40.303, -51.125, -53.879]",36
179,Texas,Freestone County,Grocery & pharmacy,-4,-4.385966666666667,"['2020-02-16', '2020-02-18', '2020-02-19', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-25', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-27', '2020-03-28', '2020-03-29']","[9.868, -10.739, -5.541, 2.216, -2.921, -0.983, 4.296, 7.757, 2.216, 6.815, 13.758, 6.579, 6.72, 9.665, -1.108, 4.433, 6.815, 10.81, 6.579, 5.6, 1.074, 14.406, 19.947, 33.1, 29.481, 20.833, 35.842, 23.625, 27.704, 36.569, 20.444, 14.741, 5.482, 16.801, 13.96, 5.541, 6.815, -3.931, -4.386]",36
180,Texas,Freestone County,Transit stations,-41,-43.02536000000001,"['2020-02-16', '2020-02-17', '2020-02-18', '2020-02-20', '2020-02-21', '2020-02-22', '2020-02-23', '2020-02-24', '2020-02-26', '2020-02-27', '2020-02-28', '2020-02-29', '2020-03-01', '2020-03-02', '2020-03-03', '2020-03-04', '2020-03-05', '2020-03-06', '2020-03-07', '2020-03-08', '2020-03-09', '2020-03-10', '2020-03-11', '2020-03-12', '2020-03-13', '2020-03-14', '2020-03-15', '2020-03-16', '2020-03-17', '2020-03-18', '2020-03-19', '2020-03-20', '2020-03-21', '2020-03-22', '2020-03-23', '2020-03-24', '2020-03-25', '2020-03-26', '2020-03-27', '2020-03-28', '2020-03-29']","[15.851, 13.818, 10.851, 5.106, 3.531, 16.502, 15.851, 11.692, 5.315, 10.212, 7.062, 16.502, 21.513, 7.44, 4.34, 1.063, 15.319, 25.6, 28.878, 36.232, 25.51, 30.382, 36.139, 36.765, 24.718, 21.658, 33.967, 26.573, 11.936, 10.629, 15.319, -6.179, -18.564, -27.174, -8.503, -9.766, -8.503, -8.17, -27.366, -47.442, -43.025]",36
